都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,介護サービス事業所名称,介護サービス事業所名称_カナ,実施サービス,住所,方書,緯度,経度,電話番号,内線番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,備考
38201,0000005678,愛媛県,松山市,茶話本舗デイサービスさや,ｻﾜﾎﾝﾎﾟﾃﾞｲｻｰﾋﾞｽｻﾔ,地域密着型通所介護,松山市南斎院町923ｰ2,,33.8330994,132.7308804,089-989-8830,,089-989-8831,,株式会社ＪＭケアサービス,3870108044,,,,,
38201,0000005679,愛媛県,松山市,介護付有料老人ホーム　四葉,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾝﾎｰﾑ ﾖﾂﾊﾞ,特定施設入居者生活介護,松山市高山町3ｰ17,,33.8672946,132.7253876,089-968-4165,,089-952-8020,,株式会社　四ッ葉,3870108051,,,,,
38201,0000005680,愛媛県,松山市,介護付有料老人ホーム　四葉,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾝﾎｰﾑ ﾖﾂﾊﾞ,介護予防特定施設入居者生活介護,松山市高山町3ｰ17,,33.8672946,132.7253876,089-968-4165,,089-952-8020,,株式会社　四ッ葉,3870108051,,,,,
38201,0000005681,愛媛県,松山市,介護付有料老人ホーム　瀬戸風,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾝﾎｰﾑｾﾄｶｾﾞ,特定施設入居者生活介護,松山市古三津4ｰ600ｰ1,,33.856177,132.7298689,089-994-8111,,089-953-0100,,医療法人　仁勇会,3870108077,,,,,
38201,0000005682,愛媛県,松山市,介護付有料老人ホーム　瀬戸風,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾝﾎｰﾑｾﾄｶｾﾞ,介護予防特定施設入居者生活介護,松山市古三津4ｰ600ｰ1,,33.856177,132.7298689,089-994-8111,,089-953-0100,,医療法人　仁勇会,3870108077,,,,,
38201,0000005683,愛媛県,松山市,介護サービス　生実,ｶｲｺﾞｻｰﾋﾞｽｾｲｼﾞﾂ,訪問介護,松山市安城寺町1550ｰ1,,33.8861051,132.7411088,089-979-8855,,089-979-5252,,株式会社　生実,3870108069,,,,,
38201,0000005684,愛媛県,松山市,介護サービス　生実,ｶｲｺﾞｻｰﾋﾞｽｾｲｼﾞﾂ,訪問型サービス（みなし）,松山市安城寺町1548-2,,33.8855017,132.7411852,089-979-8855,,089-979-5252,,株式会社　生実,3870108069,,,,,
38201,0000005685,愛媛県,松山市,介護サービス　生実,ｶｲｺﾞｻｰﾋﾞｽｾｲｼﾞﾂ,訪問型サービス（独自）,松山市安城寺町1550ｰ1,,33.8861051,132.7411088,089-979-8855,,089-979-5252,,株式会社　生実,3870108069,,,,,
38201,0000005686,愛媛県,松山市,ショートステイ　瀬戸風,ｼｮｰﾄｽﾃｲｾﾄｶｾﾞ,短期入所生活介護,松山市古三津4ｰ600ｰ1,,33.856177,132.7298689,089-994-8112,,089-953-0100,,医療法人　仁勇会,3870108085,,,,,
38201,0000005687,愛媛県,松山市,ショートステイ　瀬戸風,ｼｮｰﾄｽﾃｲｾﾄｶｾﾞ,介護予防短期入所生活介護,松山市古三津4ｰ600ｰ1,,33.856177,132.7298689,089-994-8112,,089-953-0100,,医療法人　仁勇会,3870108085,,,,,
38201,0000005688,愛媛県,松山市,居宅介護支援事業所フォーライフミネルワ,ｷｮﾀｸｶｲｺﾞｼｴﾝｼﾞｷﾞｮｳｼｮﾌｫｰﾗｲﾌﾐﾈﾙﾜ,居宅介護支援,松山市高岡町301ｰ1,,33.8266265,132.722635,089-972-5551,,089-972-5580,,有限会社Ｍ＆Ｍ,3870108093,,,,,
38201,0000005689,愛媛県,松山市,株式会社　繭,ｶﾌﾞｼｷｶﾞｲｼｬ ﾏﾕ,福祉用具貸与,松山市須賀町5ｰ27,松山港運福祉会館,33.8584032,132.7145502,089-951-1050,,089-908-9051,,株式会社　繭,3870108101,,,,,
38201,0000005690,愛媛県,松山市,株式会社　繭,ｶﾌﾞｼｷｶﾞｲｼｬ ﾏﾕ,特定福祉用具販売,松山市須賀町5ｰ27,松山港運福祉会館,33.8584032,132.7145502,089-951-1050,,089-908-9051,,株式会社　繭,3870108101,,,,,
38201,0000005691,愛媛県,松山市,株式会社　繭,ｶﾌﾞｼｷｶﾞｲｼｬ ﾏﾕ,介護予防福祉用具貸与,松山市須賀町5ｰ27,松山港運福祉会館,33.8584032,132.7145502,089-951-1050,,089-908-9051,,株式会社　繭,3870108101,,,,,
38201,0000005692,愛媛県,松山市,株式会社　繭,ｶﾌﾞｼｷｶﾞｲｼｬ ﾏﾕ,特定介護予防福祉用具販売,松山市須賀町5ｰ27,松山港運福祉会館,33.8584032,132.7145502,089-951-1050,,089-908-9051,,株式会社　繭,3870108101,,,,,
38201,0000005693,愛媛県,松山市,デイサービス　ハウディー,ﾃﾞｲｻｰﾋﾞｽ ﾊｳﾃﾞｨｰ,通所介護,松山市和気町1ｰ431ｰ1,,33.89422,132.73868,089-989-8133,,089-989-8166,,有限会社クオラ,3870108119,,,,,
38201,0000005694,愛媛県,松山市,デイサービス　ハウディー,ﾃﾞｲｻｰﾋﾞｽ ﾊｳﾃﾞｨｰ,通所型サービス（みなし）,松山市和気町1ｰ431ｰ1,,33.89422,132.73868,089-989-8133,,089-989-8166,,有限会社クオラ,3870108119,,,,,
38201,0000005695,愛媛県,松山市,デイサービス　ハウディー,ﾃﾞｲｻｰﾋﾞｽ ﾊｳﾃﾞｨｰ,通所型サービス（独自）,松山市和気町1ｰ431ｰ1,,33.89422,132.73868,089-989-8133,,089-989-8166,,有限会社クオラ,3870108119,,,,,
38201,0000005696,愛媛県,松山市,介護付有料老人ホームさや,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾎｰﾑｻﾔ,特定施設入居者生活介護,松山市南斎院町1165,,33.834779,132.73527,089-972-6025,,089-972-6005,,社会福祉法人平成会,3870108135,,,,,
38201,0000005697,愛媛県,松山市,介護付有料老人ホームさや,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾎｰﾑｻﾔ,介護予防特定施設入居者生活介護,松山市南斎院町1165,,33.834779,132.73527,089-972-6025,,089-972-6005,,社会福祉法人平成会,3870108135,,,,,
38201,0000005698,愛媛県,松山市,介護付有料老人ホーム　おはぎ,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾝﾎｰﾑｵﾊｷﾞ,特定施設入居者生活介護,松山市平田町398,,33.888382,132.750368,089-989-8821,,089-911-8301,,有限会社　コミュニティーハウス,3870108168,,,,,
38201,0000005699,愛媛県,松山市,介護付有料老人ホーム　おはぎ,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾝﾎｰﾑｵﾊｷﾞ,介護予防特定施設入居者生活介護,松山市平田町398,,33.888382,132.750368,089-989-8821,,089-911-8301,,有限会社　コミュニティーハウス,3870108168,,,,,
38201,0000005700,愛媛県,松山市,ケアハウス来住,ｹｱﾊｳｽｷｼ,特定施設入居者生活介護,松山市来住町36,,33.8025373,132.8067923,089-975-1180,,089-975-1280,,社会福祉法人寿楽会,3870108184,,,,,
38201,0000005701,愛媛県,松山市,ケアハウス来住,ｹｱﾊｳｽｷｼ,介護予防特定施設入居者生活介護,松山市来住町36,,33.8025373,132.8067923,089-975-1180,,089-975-1280,,社会福祉法人寿楽会,3870108184,,,,,
38201,0000005702,愛媛県,松山市,ショートステイ伊央里,ｼｮｰﾄｽﾃｲｲｵﾘ,短期入所生活介護,松山市南土居町293ｰ1,,33.7980481,132.8016176,089-990-3022,,089-990-3023,,株式会社　ライフサポート,3870108192,,,,,
38201,0000005703,愛媛県,松山市,ショートステイ伊央里,ｼｮｰﾄｽﾃｲｲｵﾘ,介護予防短期入所生活介護,松山市南土居町293ｰ1,,33.7980481,132.8016176,089-990-3022,,089-990-3023,,株式会社　ライフサポート,3870108192,,,,,
38201,0000005704,愛媛県,松山市,ケアサポートまつやま　和気事業所,ｹｱｻﾎﾟｰﾄﾏﾂﾔﾏ ﾜｹｼﾞｷﾞｮｳｼｮ,訪問介護,松山市和気町1ｰ27,,33.8917223,132.7363574,089-989-7998,,089-989-7998,,株式会社　クロス・サービス,3870108200,,,,,
38201,0000005705,愛媛県,松山市,ケアサポートまつやま　和気事業所,ｹｱｻﾎﾟｰﾄﾏﾂﾔﾏ ﾜｹｼﾞｷﾞｮｳｼｮ,訪問型サービス（みなし）,松山市和気町1ｰ27,,33.8917223,132.7363574,089-989-7998,,089-989-7998,,株式会社　クロス・サービス,3870108200,,,,,
38201,0000005706,愛媛県,松山市,ケアサポートまつやま　和気事業所,ｹｱｻﾎﾟｰﾄﾏﾂﾔﾏ ﾜｹｼﾞｷﾞｮｳｼｮ,訪問型サービス（独自）,松山市和気町1ｰ27,,33.8917223,132.7363574,089-989-7998,,089-989-7998,,株式会社　クロス・サービス,3870108200,,,,,
38201,0000005707,愛媛県,松山市,デイサービスセンター　お茶のみ広場,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ｵﾁｬﾉﾐﾋﾛﾊﾞ,地域密着型通所介護,松山市南久米町19ｰ13,,33.820707,132.8017046,089-993-5844,,089-915-3032,,有限会社　ＧＰ企画,3870108234,,,,,
38201,0000005708,愛媛県,松山市,デイサービスセンター　お茶のみ広場,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ｵﾁｬﾉﾐﾋﾛﾊﾞ,通所型サービス（みなし）,松山市南久米町19ｰ13,,33.820707,132.8017046,089-993-5844,,089-915-3032,,有限会社　ＧＰ企画,3870108234,,,,,
38201,0000005709,愛媛県,松山市,デイサービスセンター　お茶のみ広場,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ｵﾁｬﾉﾐﾋﾛﾊﾞ,通所型サービス（独自）,松山市南久米町19ｰ13,,33.820707,132.8017046,089-993-5844,,089-915-3032,,有限会社　ＧＰ企画,3870108234,,,,,
38201,0000005710,愛媛県,松山市,デイサービスセンター　櫻,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ｻｸﾗ,地域密着型通所介護,松山市別府町447ｰ2,,33.8440617,132.7225988,089-994-6101,,089-994-6102,,株式会社　櫻笑会,3870108267,,,,,
38201,0000005711,愛媛県,松山市,デイサービスセンター　櫻,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ｻｸﾗ,通所型サービス（みなし）,松山市別府町447ｰ2,,33.8440617,132.7225988,089-994-6101,,089-994-6102,,株式会社　櫻笑会,3870108267,,,,,
38201,0000005712,愛媛県,松山市,デイサービスセンター　櫻,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ｻｸﾗ,通所型サービス（独自）,松山市別府町447ｰ2,,33.8440617,132.7225988,089-994-6101,,089-994-6102,,株式会社　櫻笑会,3870108267,,,,,
38201,0000005713,愛媛県,松山市,居宅介護支援事業所　アップル,ｷｮﾀｸｶｲｺﾞｼｴﾝｼﾞｷﾞｮｳｼｮ ｱｯﾌﾟﾙ,居宅介護支援,松山市古三津4ｰ625,,33.8554433,132.7304784,089-953-3331,,089-951-0021,,医療法人　仁勇会,3870108291,,,,,
38201,0000005714,愛媛県,松山市,居宅介護支援事業所　エフ,ｷｮﾀｸｶｲｺﾞｼｴﾝｼﾞｷﾞｮｳｼｮ ｴﾌ,居宅介護支援,松山市中村4ｰ10ｰ7,,33.828182,132.7764349,089-904-4306,,089-904-4657,,株式会社　ｆファミリー,3870108317,,,,,
38201,0000005715,愛媛県,松山市,ジェネシス居宅介護支援センター,ｼﾞｪﾈｼｽｷｮﾀｸｶｲｺﾞｼｴﾝｾﾝﾀｰ,居宅介護支援,松山市山越4ｰ5ｰ35,河上ビル１階,33.8634943,132.7588974,089-989-5812,,089-989-5813,,株式会社　ジェネシス,3870108325,,,,,
38201,0000005716,愛媛県,松山市,デイサービス　悠楽里,ﾃﾞｲｻｰﾋﾞｽ ﾕﾗﾘ,地域密着型通所介護,松山市畑寺4ｰ7ｰ32,,33.8245755,132.8046097,089-975-1237,,089-975-1237,,有限会社　悠楽里,3870108333,,,,,
38201,0000005717,愛媛県,松山市,訪問介護　和田,ﾎｳﾓﾝｶｲｺﾞ ﾜﾀﾞ,訪問介護,松山市和田甲378ｰ68,,33.9334496,132.7621319,089-994-1014,,089-994-2842,,エンドレス・サマークラブ株式会社,3870108341,,,,,
38201,0000005718,愛媛県,松山市,訪問介護　和田,ﾎｳﾓﾝｶｲｺﾞ ﾜﾀﾞ,訪問型サービス（みなし）,松山市和田甲378ｰ68,,33.9334496,132.7621319,089-994-1014,,089-994-2842,,エンドレス・サマークラブ株式会社,3870108341,,,,,
38201,0000005719,愛媛県,松山市,訪問介護　和田,ﾎｳﾓﾝｶｲｺﾞ ﾜﾀﾞ,訪問型サービス（独自）,松山市和田甲378ｰ68,,33.9334496,132.7621319,089-994-1014,,089-994-2842,,エンドレス・サマークラブ株式会社,3870108341,,,,,
38201,0000005720,愛媛県,松山市,ハニー訪問介護ステーション,ﾊﾆｰﾎｳﾓﾝｶｲｺﾞｽﾃｰｼｮﾝ,訪問介護,松山市西石井1ｰ1ｰ25,クリエイションビル３０１号,33.8164419,132.774105,089-948-9707,,089-958-0084,,ハニーコーポレーション株式会社,3870108366,,,,,
38201,0000005721,愛媛県,松山市,ハニー訪問介護ステーション,ﾊﾆｰﾎｳﾓﾝｶｲｺﾞｽﾃｰｼｮﾝ,訪問型サービス（みなし）,松山市西石井1ｰ1ｰ25,クリエイションビル３０１号,33.8164419,132.774105,089-948-9707,,089-958-0084,,ハニーコーポレーション株式会社,3870108366,,,,,
38201,0000005722,愛媛県,松山市,ハニー訪問介護ステーション,ﾊﾆｰﾎｳﾓﾝｶｲｺﾞｽﾃｰｼｮﾝ,訪問型サービス（独自）,松山市西石井1ｰ1ｰ25,クリエイションビル３０１号,33.8164419,132.774105,089-948-9707,,089-958-0084,,ハニーコーポレーション株式会社,3870108366,,,,,
38201,0000005723,愛媛県,松山市,デイサービス民家　いろは,ﾃﾞｲｻｰﾋﾞｽﾐﾝｶ ｲﾛﾊ,地域密着型通所介護,松山市畑寺2ｰ8ｰ10,,33.8316181,132.7987566,089-943-8122,,089-943-8123,,株式会社　いきいき介護,3870108382,,,,,
38201,0000005724,愛媛県,松山市,デイサービス民家　いろは,ﾃﾞｲｻｰﾋﾞｽﾐﾝｶ ｲﾛﾊ,通所型サービス（みなし）,松山市畑寺2ｰ8ｰ10,,33.8316181,132.7987566,089-943-8122,,089-943-8123,,株式会社　いきいき介護,3870108382,,,,,
38201,0000005725,愛媛県,松山市,デイサービス民家　いろは,ﾃﾞｲｻｰﾋﾞｽﾐﾝｶ ｲﾛﾊ,通所型サービス（独自）,松山市畑寺2ｰ8ｰ10,,33.8316181,132.7987566,089-943-8122,,089-943-8123,,株式会社　いきいき介護,3870108382,,,,,
38201,0000005726,愛媛県,松山市,セントケア松山,ｾﾝﾄｹｱﾏﾂﾔﾏ,訪問介護,松山市古三津2ｰ20-1,,33.8609471,132.7280176,089-951-1140,,089-951-1180,,セントケア四国株式会社,3870108408,,,,,
38201,0000005727,愛媛県,松山市,セントケア松山,ｾﾝﾄｹｱﾏﾂﾔﾏ,居宅介護支援,松山市古三津2ｰ20-1,,33.8609471,132.7280176,089-951-1140,,089-951-1180,,セントケア四国株式会社,3870108408,,,,,
38201,0000005728,愛媛県,松山市,セントケア松山訪問入浴センター,ｾﾝﾄｹｱﾏﾂﾔﾏﾎｳﾓﾝﾆｭｳﾖｸｾﾝﾀｰ,訪問入浴介護,松山市古三津2ｰ20-1,,33.8609471,132.7280176,089-951-1160,,089-951-1180,,セントケア四国株式会社,3870108416,,,,,
38201,0000005729,愛媛県,松山市,セントケア松山訪問入浴センター,ｾﾝﾄｹｱﾏﾂﾔﾏﾎｳﾓﾝﾆｭｳﾖｸｾﾝﾀｰ,介護予防訪問入浴介護,松山市古三津2ｰ20-1,,33.8609471,132.7280176,089-951-1160,,089-951-1180,,セントケア四国株式会社,3870108416,,,,,
38201,0000005730,愛媛県,松山市,居宅介護支援事業所　こもれび,ｷｮﾀｸｶｲｺﾞｼｴﾝｼﾞｷﾞｮｳｼｮ ｺﾓﾚﾋﾞ,居宅介護支援,松山市立花3ｰ3ｰ18,,33.8255083,132.773879,089-945-7702,,,,有限会社　グリーンヘルス,3870108424,,,,,
38201,0000005731,愛媛県,松山市,居宅介護支援事業所　エナジー,ｷｮﾀｸｶｲｺﾞｼｴﾝｼﾞｷﾞｮｳｼｮ ｴﾅｼﾞｰ,居宅介護支援,松山市天山3ｰ10ｰ28,,33.82105,132.7758293,089-961-1155,,089-907-9555,,株式会社　ケアライフエナジー,3870108432,,,,,
38201,0000005732,愛媛県,松山市,訪問介護事業所　エナジー,ﾎｳﾓﾝｶｲｺﾞｼﾞｷﾞｮｳｼｮ ｴﾅｼﾞｰ,訪問介護,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1166,,089-961-1112,,株式会社　ケアライフエナジー,3870108440,,,,,
38201,0000005733,愛媛県,松山市,訪問介護事業所　エナジー,ﾎｳﾓﾝｶｲｺﾞｼﾞｷﾞｮｳｼｮ ｴﾅｼﾞｰ,訪問型サービス（みなし）,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1166,,089-961-1112,,株式会社　ケアライフエナジー,3870108440,,,,,
38201,0000005734,愛媛県,松山市,訪問介護事業所　エナジー,ﾎｳﾓﾝｶｲｺﾞｼﾞｷﾞｮｳｼｮ ｴﾅｼﾞｰ,訪問型サービス（独自）,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1166,,089-961-1112,,株式会社　ケアライフエナジー,3870108440,,,,,
38201,0000005735,愛媛県,松山市,福祉用具貸与事業所　シー・エル・イー,ﾌｸｼﾖｳｸﾞﾀｲﾖｼﾞｷﾞｮｳｼｮ ｼｰ･ｴﾙ･ｲｰ,福祉用具貸与,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1188,,089-961-1112,,株式会社　ケアライフエナジー,3870108457,,,,,
38201,0000005736,愛媛県,松山市,福祉用具貸与事業所　シー・エル・イー,ﾌｸｼﾖｳｸﾞﾀｲﾖｼﾞｷﾞｮｳｼｮ ｼｰ･ｴﾙ･ｲｰ,特定福祉用具販売,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1188,,089-961-1112,,株式会社　ケアライフエナジー,3870108457,,,,,
38201,0000005737,愛媛県,松山市,福祉用具貸与事業所　シー・エル・イー,ﾌｸｼﾖｳｸﾞﾀｲﾖｼﾞｷﾞｮｳｼｮ ｼｰ･ｴﾙ･ｲｰ,介護予防福祉用具貸与,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1188,,089-961-1112,,株式会社　ケアライフエナジー,3870108457,,,,,
38201,0000005738,愛媛県,松山市,福祉用具貸与事業所　シー・エル・イー,ﾌｸｼﾖｳｸﾞﾀｲﾖｼﾞｷﾞｮｳｼｮ ｼｰ･ｴﾙ･ｲｰ,特定介護予防福祉用具販売,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1188,,089-961-1112,,株式会社　ケアライフエナジー,3870108457,,,,,
38201,0000005739,愛媛県,松山市,デイサービスセンター　プリンス,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ﾌﾟﾘﾝｽ,通所介護,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1177,,089-961-1112,,株式会社　ケアライフエナジー,3870108465,,,,,
38201,0000005740,愛媛県,松山市,デイサービスセンター　プリンス,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ﾌﾟﾘﾝｽ,通所型サービス（みなし）,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1177,,089-961-1112,,株式会社　ケアライフエナジー,3870108465,,,,,
38201,0000005741,愛媛県,松山市,デイサービスセンター　プリンス,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰ ﾌﾟﾘﾝｽ,通所型サービス（独自）,松山市西石井1ｰ1ｰ5,,33.8158757,132.7743505,089-961-1177,,089-961-1112,,株式会社　ケアライフエナジー,3870108465,,,,,
38201,0000005742,愛媛県,松山市,居宅介護支援事業所　アトラス青葉,ｷｮﾀｸｶｲｺﾞｼｴﾝｼﾞｷﾞｮｳｼｮ ｱﾄﾗｽｱｵﾊﾞ,居宅介護支援,松山市小川甲82,,33.9276628,132.7642732,089-978-4300,,089-994-7122,,株式会社　ユニケア,3870108499,,,,,
38201,0000005743,愛媛県,松山市,ニチイケアセンターたかのこ,ﾆﾁｲｹｱｾﾝﾀｰﾀｶﾉｺ,訪問入浴介護,松山市南久米町145ｰ1,竹乃井ビル１０６号,33.8168237,132.805168,089-955-6527,,089-970-1518,,株式会社　ニチイ学館,3870108507,,,,,
38201,0000005744,愛媛県,松山市,ニチイケアセンターたかのこ,ﾆﾁｲｹｱｾﾝﾀｰﾀｶﾉｺ,介護予防訪問入浴介護,松山市南久米町145ｰ1,竹乃井ビル１０６号,33.8168237,132.805168,089-955-6527,,089-970-1518,,株式会社　ニチイ学館,3870108507,,,,,
38201,0000005745,愛媛県,松山市,ＮＰＯ法人　陽だまりの樹　居宅介護支援事業所,npoﾎｳｼﾞﾝ ﾋﾀﾞﾏﾘﾉｷ ｷｮﾀｸｶｲｺﾞｼｴﾝｼﾞｷﾞｮｳｼｮ,居宅介護支援,松山市余戸南3ｰ3ｰ2,,33.8076059,132.7298058,089-973-8502,,089-973-8502,,特定非営利活動法人　陽だまりの樹,3870108523,,,,,
38201,0000005746,愛媛県,松山市,デイサービスセンターみかん弐号館,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰﾐｶﾝﾆｺﾞｳｶﾝ,通所介護,松山市樽味2ｰ1ｰ7,,33.8399753,132.7929079,089-904-8178,,089-916-3034,,有限会社リハビリステーションみかん,3870108531,,,,,
38201,0000005747,愛媛県,松山市,デイサービスセンターみかん弐号館,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰﾐｶﾝﾆｺﾞｳｶﾝ,通所型サービス（みなし）,松山市樽味2ｰ1ｰ7,,33.8399753,132.7929079,089-904-8178,,089-916-3034,,有限会社リハビリステーションみかん,3870108531,,,,,
38201,0000005748,愛媛県,松山市,デイサービスセンターみかん弐号館,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰﾐｶﾝﾆｺﾞｳｶﾝ,通所型サービス（独自）,松山市樽味2ｰ1ｰ7,,33.8399753,132.7929079,089-904-8178,,089-916-3034,,有限会社リハビリステーションみかん,3870108531,,,,,
38201,0000005749,愛媛県,松山市,デイサービスセンター梅本の里・小梅,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰｳﾒﾓﾄﾉｻﾄ･ｺｳﾒ,通所介護,松山市水泥町961,,33.8061334,132.8325378,089-970-8839,,089-970-8840,,社会福祉法人　松山紅梅会,3870108549,,,,,
38201,0000005750,愛媛県,松山市,デイサービスセンター梅本の里・小梅,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰｳﾒﾓﾄﾉｻﾄ･ｺｳﾒ,通所型サービス（みなし）,松山市水泥町961,,33.8061334,132.8325378,089-970-8839,,089-970-8840,,社会福祉法人　松山紅梅会,3870108549,,,,,
38201,0000005751,愛媛県,松山市,デイサービスセンター梅本の里・小梅,ﾃﾞｲｻｰﾋﾞｽｾﾝﾀｰｳﾒﾓﾄﾉｻﾄ･ｺｳﾒ,通所型サービス（独自）,松山市水泥町961,,33.8061334,132.8325378,089-970-8839,,089-970-8840,,社会福祉法人　松山紅梅会,3870108549,,,,,
38201,0000005752,愛媛県,松山市,茶話本舗デイサービス畑寺,ｻﾜﾎﾝﾎﾟﾃﾞｲｻｰﾋﾞｽﾊﾀﾃﾞﾗ,地域密着型通所介護,松山市畑寺町乙852ｰ1,,33.83914,132.8060958,089-990-6830,,089-990-6831,,株式会社ＪＭケアサービス,3870108564,,,,,
38201,0000005753,愛媛県,松山市,訪問介護あかり,ﾎｳﾓﾝｶｲｺﾞｱｶﾘ,訪問介護,松山市久米窪田町87ｰ2,,33.8003369,132.8140614,089-990-8815,,089-990-8816,,株式会社あかり,3870108572,,,,,
38201,0000005754,愛媛県,松山市,訪問介護あかり,ﾎｳﾓﾝｶｲｺﾞｱｶﾘ,訪問型サービス（みなし）,松山市久米窪田町87ｰ2,,33.8003369,132.8140614,089-990-8815,,089-990-8816,,株式会社あかり,3870108572,,,,,
38201,0000005755,愛媛県,松山市,訪問介護あかり,ﾎｳﾓﾝｶｲｺﾞｱｶﾘ,訪問型サービス（独自）,松山市久米窪田町87ｰ2,,33.8003369,132.8140614,089-990-8815,,089-990-8816,,株式会社あかり,3870108572,,,,,
38201,0000005756,愛媛県,松山市,トーカイ居宅介護支援事業所　松山,ﾄｰｶｲｷｮﾀｸｶｲｺﾞｼｴﾝｼﾞｷﾞｮｳｼｮ ﾏﾂﾔﾏ,居宅介護支援,松山市南久米町110,,33.819018,132.801062,089-976-5455,,089-976-8882,,株式会社トーカイ,3870108580,,,,,
38201,0000005757,愛媛県,松山市,介護付有料老人ホーム　グランドライフであい,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾝﾎｰﾑ ｸﾞﾗﾝﾄﾞﾗｲﾌﾃﾞｱｲ,特定施設入居者生活介護,松山市余戸南5ｰ3ｰ18,,33.8084867,132.7247316,089-972-6655,,089-972-5533,,社会福祉法人　愛寿会,3870108614,,,,,
38201,0000005758,愛媛県,松山市,介護付有料老人ホーム　グランドライフであい,ｶｲｺﾞﾂｷﾕｳﾘｮｳﾛｳｼﾞﾝﾎｰﾑ ｸﾞﾗﾝﾄﾞﾗｲﾌﾃﾞｱｲ,介護予防特定施設入居者生活介護,松山市余戸南5ｰ3ｰ18,,33.8084867,132.7247316,089-972-6655,,089-972-5533,,社会福祉法人　愛寿会,3870108614,,,,,
38201,0000005759,愛媛県,松山市,ケアプラン作成所　和田,ｹｱﾌﾟﾗﾝｻｸｾｲｼｮ ﾜﾀﾞ,居宅介護支援,松山市和田甲378ｰ68,,33.9334496,132.7621319,089-994-1014,,089-994-2842,,エンドレス・サマークラブ株式会社,3870108622,,,,,
38201,0000005760,愛媛県,松山市,ヘルパーステーションかめ,ﾍﾙﾊﾟｰｽﾃｰｼｮﾝｶﾒ,訪問介護,松山市勝山町2ｰ155ｰ1,メゾンドール勝山２０５号,33.8460628,132.7759175,089-961-1401,,089-961-1405,,株式会社かめ,3870108648,,,,,
38201,0000005761,愛媛県,松山市,ヘルパーステーションかめ,ﾍﾙﾊﾟｰｽﾃｰｼｮﾝｶﾒ,訪問型サービス（みなし）,松山市勝山町2ｰ155ｰ1,メゾンドール勝山２０５号,33.8460628,132.7759175,089-961-1401,,089-961-1405,,株式会社かめ,3870108648,,,,,
38201,0000005762,愛媛県,松山市,ヘルパーステーションかめ,ﾍﾙﾊﾟｰｽﾃｰｼｮﾝｶﾒ,訪問型サービス（独自）,松山市勝山町2ｰ155ｰ1,メゾンドール勝山２０５号,33.8460628,132.7759175,089-961-1401,,089-961-1405,,株式会社かめ,3870108648,,,,,
38201,0000005763,愛媛県,松山市,株式会社トーカイ松山営業所,ｶﾌﾞｼｷｶﾞｲｼｬﾄｰｶｲﾏﾂﾔﾏｴｲｷﾞｮｳｼｮ,福祉用具貸与,松山市南久米町110,,33.819018,132.801062,089-976-3323,,089-976-8882,,株式会社トーカイ,3870108606,,,,,
